month;mort_pad_att;UF;capital;regiao
2003 Oct;1,26;RJ;Rio de Janeiro;Sudeste
2003 Nov;1,02;RJ;Rio de Janeiro;Sudeste
2003 Dec;1,27;RJ;Rio de Janeiro;Sudeste
2004 Jan;1,04;RJ;Rio de Janeiro;Sudeste
2004 Feb;1,35;RJ;Rio de Janeiro;Sudeste
2004 Mar;1,15;RJ;Rio de Janeiro;Sudeste
2004 Apr;1,29;RJ;Rio de Janeiro;Sudeste
2004 May;1,11;RJ;Rio de Janeiro;Sudeste
2004 Jun;1,04;RJ;Rio de Janeiro;Sudeste
2004 Jul;1,33;RJ;Rio de Janeiro;Sudeste
2004 Aug;1,5;RJ;Rio de Janeiro;Sudeste
2004 Sep;1,29;RJ;Rio de Janeiro;Sudeste
2004 Oct;1,18;RJ;Rio de Janeiro;Sudeste
2004 Nov;1,23;RJ;Rio de Janeiro;Sudeste
2004 Dec;1,65;RJ;Rio de Janeiro;Sudeste
2005 Jan;1,26;RJ;Rio de Janeiro;Sudeste
2005 Feb;1,49;RJ;Rio de Janeiro;Sudeste
2005 Mar;1,28;RJ;Rio de Janeiro;Sudeste
2005 Apr;1,14;RJ;Rio de Janeiro;Sudeste
2005 May;1,12;RJ;Rio de Janeiro;Sudeste
2005 Jun;1,4;RJ;Rio de Janeiro;Sudeste
2005 Jul;1,5;RJ;Rio de Janeiro;Sudeste
2005 Aug;1,1;RJ;Rio de Janeiro;Sudeste
2005 Sep;1,14;RJ;Rio de Janeiro;Sudeste
2005 Oct;1,16;RJ;Rio de Janeiro;Sudeste
2005 Nov;0,9;RJ;Rio de Janeiro;Sudeste
2005 Dec;0,94;RJ;Rio de Janeiro;Sudeste
2006 Jan;1,26;RJ;Rio de Janeiro;Sudeste
2006 Feb;1,21;RJ;Rio de Janeiro;Sudeste
2006 Mar;1,16;RJ;Rio de Janeiro;Sudeste
2006 Apr;1,5;RJ;Rio de Janeiro;Sudeste
2006 May;1,32;RJ;Rio de Janeiro;Sudeste
2006 Jun;1,16;RJ;Rio de Janeiro;Sudeste
2006 Jul;1,34;RJ;Rio de Janeiro;Sudeste
2006 Aug;1,23;RJ;Rio de Janeiro;Sudeste
2006 Sep;1,24;RJ;Rio de Janeiro;Sudeste
2006 Oct;1,19;RJ;Rio de Janeiro;Sudeste
2006 Nov;1,37;RJ;Rio de Janeiro;Sudeste
2006 Dec;1,51;RJ;Rio de Janeiro;Sudeste
2007 Jan;1,07;RJ;Rio de Janeiro;Sudeste
2007 Feb;1,2;RJ;Rio de Janeiro;Sudeste
2007 Mar;1,38;RJ;Rio de Janeiro;Sudeste
2007 Apr;1,57;RJ;Rio de Janeiro;Sudeste
2007 May;1,31;RJ;Rio de Janeiro;Sudeste
2007 Jun;1,24;RJ;Rio de Janeiro;Sudeste
2007 Jul;0,86;RJ;Rio de Janeiro;Sudeste
2007 Aug;0,4;RJ;Rio de Janeiro;Sudeste
2007 Sep;0,47;RJ;Rio de Janeiro;Sudeste
2007 Oct;0,71;RJ;Rio de Janeiro;Sudeste
2007 Nov;0,43;RJ;Rio de Janeiro;Sudeste
2007 Dec;0,3;RJ;Rio de Janeiro;Sudeste
2008 Jan;0,92;RJ;Rio de Janeiro;Sudeste
2008 Feb;0,64;RJ;Rio de Janeiro;Sudeste
2008 Mar;1,05;RJ;Rio de Janeiro;Sudeste
2008 Apr;1,24;RJ;Rio de Janeiro;Sudeste
2008 May;1,26;RJ;Rio de Janeiro;Sudeste
2008 Jun;1,14;RJ;Rio de Janeiro;Sudeste
2008 Jul;0,81;RJ;Rio de Janeiro;Sudeste
2008 Aug;1,13;RJ;Rio de Janeiro;Sudeste
2008 Sep;0,95;RJ;Rio de Janeiro;Sudeste
2008 Oct;1,09;RJ;Rio de Janeiro;Sudeste
2008 Nov;0,98;RJ;Rio de Janeiro;Sudeste
2008 Dec;0,85;RJ;Rio de Janeiro;Sudeste
2009 Jan;0,88;RJ;Rio de Janeiro;Sudeste
2009 Feb;0,97;RJ;Rio de Janeiro;Sudeste
2009 Mar;1,02;RJ;Rio de Janeiro;Sudeste
2009 Apr;1,18;RJ;Rio de Janeiro;Sudeste
2009 May;1,23;RJ;Rio de Janeiro;Sudeste
2009 Jun;1,07;RJ;Rio de Janeiro;Sudeste
2009 Jul;0,85;RJ;Rio de Janeiro;Sudeste
2009 Aug;0,94;RJ;Rio de Janeiro;Sudeste
2009 Sep;0,85;RJ;Rio de Janeiro;Sudeste
2009 Oct;1,04;RJ;Rio de Janeiro;Sudeste
2009 Nov;0,62;RJ;Rio de Janeiro;Sudeste
2009 Dec;1,07;RJ;Rio de Janeiro;Sudeste
2010 Jan;0,88;RJ;Rio de Janeiro;Sudeste
2010 Feb;1,02;RJ;Rio de Janeiro;Sudeste
2010 Mar;1;RJ;Rio de Janeiro;Sudeste
2010 Apr;1,16;RJ;Rio de Janeiro;Sudeste
2010 May;0,99;RJ;Rio de Janeiro;Sudeste
2010 Jun;1,04;RJ;Rio de Janeiro;Sudeste
2010 Jul;1,29;RJ;Rio de Janeiro;Sudeste
2010 Aug;0,75;RJ;Rio de Janeiro;Sudeste
2010 Sep;1,28;RJ;Rio de Janeiro;Sudeste
2010 Oct;1,37;RJ;Rio de Janeiro;Sudeste
2010 Nov;1,14;RJ;Rio de Janeiro;Sudeste
2010 Dec;1,28;RJ;Rio de Janeiro;Sudeste
2011 Jan;1,12;RJ;Rio de Janeiro;Sudeste
2011 Feb;0,74;RJ;Rio de Janeiro;Sudeste
2011 Mar;1,32;RJ;Rio de Janeiro;Sudeste
2011 Apr;1,03;RJ;Rio de Janeiro;Sudeste
2011 May;1,1;RJ;Rio de Janeiro;Sudeste
2011 Jun;0,92;RJ;Rio de Janeiro;Sudeste
2011 Jul;0,87;RJ;Rio de Janeiro;Sudeste
2011 Aug;0,54;RJ;Rio de Janeiro;Sudeste
2011 Sep;0,79;RJ;Rio de Janeiro;Sudeste
2011 Oct;1,01;RJ;Rio de Janeiro;Sudeste
2011 Nov;0,96;RJ;Rio de Janeiro;Sudeste
2011 Dec;0,92;RJ;Rio de Janeiro;Sudeste
2012 Jan;1,25;RJ;Rio de Janeiro;Sudeste
2012 Feb;1,14;RJ;Rio de Janeiro;Sudeste
2012 Mar;1,11;RJ;Rio de Janeiro;Sudeste
2012 Apr;1,11;RJ;Rio de Janeiro;Sudeste
2012 May;1;RJ;Rio de Janeiro;Sudeste
2012 Jun;1,13;RJ;Rio de Janeiro;Sudeste
2012 Jul;1,15;RJ;Rio de Janeiro;Sudeste
2012 Aug;1,35;RJ;Rio de Janeiro;Sudeste
2012 Sep;0,95;RJ;Rio de Janeiro;Sudeste
2012 Oct;1,08;RJ;Rio de Janeiro;Sudeste
2012 Nov;1,35;RJ;Rio de Janeiro;Sudeste
2012 Dec;1,45;RJ;Rio de Janeiro;Sudeste
2013 Jan;1,12;RJ;Rio de Janeiro;Sudeste
2013 Feb;0,8;RJ;Rio de Janeiro;Sudeste
2013 Mar;0,97;RJ;Rio de Janeiro;Sudeste
2013 Apr;1,21;RJ;Rio de Janeiro;Sudeste
2013 May;1,21;RJ;Rio de Janeiro;Sudeste
2013 Jun;1,11;RJ;Rio de Janeiro;Sudeste
2013 Jul;1,27;RJ;Rio de Janeiro;Sudeste
2013 Aug;0,99;RJ;Rio de Janeiro;Sudeste
2013 Sep;1,16;RJ;Rio de Janeiro;Sudeste
2013 Oct;1,06;RJ;Rio de Janeiro;Sudeste
2013 Nov;0,94;RJ;Rio de Janeiro;Sudeste
2013 Dec;0,39;RJ;Rio de Janeiro;Sudeste
2014 Jan;1,28;RJ;Rio de Janeiro;Sudeste
2014 Feb;1,18;RJ;Rio de Janeiro;Sudeste
2014 Mar;1,29;RJ;Rio de Janeiro;Sudeste
2014 Apr;1,09;RJ;Rio de Janeiro;Sudeste
2014 May;1,02;RJ;Rio de Janeiro;Sudeste
2014 Jun;1,35;RJ;Rio de Janeiro;Sudeste
2014 Jul;1,01;RJ;Rio de Janeiro;Sudeste
2014 Aug;1,16;RJ;Rio de Janeiro;Sudeste
2014 Sep;1,16;RJ;Rio de Janeiro;Sudeste
2014 Oct;1,04;RJ;Rio de Janeiro;Sudeste
2014 Nov;0,99;RJ;Rio de Janeiro;Sudeste
2014 Dec;1,19;RJ;Rio de Janeiro;Sudeste
2015 Jan;1,11;RJ;Rio de Janeiro;Sudeste
2015 Feb;0,93;RJ;Rio de Janeiro;Sudeste
2015 Mar;0,47;RJ;Rio de Janeiro;Sudeste
2015 Apr;0,61;RJ;Rio de Janeiro;Sudeste
2015 May;0,8;RJ;Rio de Janeiro;Sudeste
2015 Jun;0,57;RJ;Rio de Janeiro;Sudeste
2015 Jul;0,7;RJ;Rio de Janeiro;Sudeste
2015 Aug;0,65;RJ;Rio de Janeiro;Sudeste
2015 Sep;0,49;RJ;Rio de Janeiro;Sudeste
2015 Oct;0,64;RJ;Rio de Janeiro;Sudeste
2015 Nov;0,81;RJ;Rio de Janeiro;Sudeste
2015 Dec;0,86;RJ;Rio de Janeiro;Sudeste
2016 Jan;0,8;RJ;Rio de Janeiro;Sudeste
2016 Feb;0,9;RJ;Rio de Janeiro;Sudeste
2016 Mar;0,96;RJ;Rio de Janeiro;Sudeste
2016 Apr;0,64;RJ;Rio de Janeiro;Sudeste
2016 May;0,72;RJ;Rio de Janeiro;Sudeste
2016 Jun;0,73;RJ;Rio de Janeiro;Sudeste
2016 Jul;0,84;RJ;Rio de Janeiro;Sudeste
2016 Aug;1,06;RJ;Rio de Janeiro;Sudeste
2016 Sep;0,74;RJ;Rio de Janeiro;Sudeste
2016 Oct;0,89;RJ;Rio de Janeiro;Sudeste
2016 Nov;0,63;RJ;Rio de Janeiro;Sudeste
2016 Dec;0,86;RJ;Rio de Janeiro;Sudeste
2017 Jan;0,93;RJ;Rio de Janeiro;Sudeste
2017 Feb;0,67;RJ;Rio de Janeiro;Sudeste
2017 Mar;0,85;RJ;Rio de Janeiro;Sudeste
2017 Apr;0,72;RJ;Rio de Janeiro;Sudeste
2017 May;0,74;RJ;Rio de Janeiro;Sudeste
2017 Jun;0,7;RJ;Rio de Janeiro;Sudeste
2017 Jul;0,64;RJ;Rio de Janeiro;Sudeste
2017 Aug;0,65;RJ;Rio de Janeiro;Sudeste
2017 Sep;0,7;RJ;Rio de Janeiro;Sudeste
2017 Oct;0,75;RJ;Rio de Janeiro;Sudeste
2017 Nov;0,57;RJ;Rio de Janeiro;Sudeste
2017 Dec;0,95;RJ;Rio de Janeiro;Sudeste
2018 Jan;0,72;RJ;Rio de Janeiro;Sudeste
2018 Feb;0,86;RJ;Rio de Janeiro;Sudeste
2018 Mar;0,67;RJ;Rio de Janeiro;Sudeste
2018 Apr;0,75;RJ;Rio de Janeiro;Sudeste
2018 May;0,7;RJ;Rio de Janeiro;Sudeste
2018 Jun;0,86;RJ;Rio de Janeiro;Sudeste
2018 Jul;0,53;RJ;Rio de Janeiro;Sudeste
2018 Aug;0,63;RJ;Rio de Janeiro;Sudeste
2018 Sep;0,62;RJ;Rio de Janeiro;Sudeste
2018 Oct;0,81;RJ;Rio de Janeiro;Sudeste
2018 Nov;0,56;RJ;Rio de Janeiro;Sudeste
2018 Dec;0,88;RJ;Rio de Janeiro;Sudeste
2019 Jan;0,33;RJ;Rio de Janeiro;Sudeste
2019 Feb;0,46;RJ;Rio de Janeiro;Sudeste
2019 Mar;0,54;RJ;Rio de Janeiro;Sudeste
2019 Apr;0,5;RJ;Rio de Janeiro;Sudeste
2019 May;0,45;RJ;Rio de Janeiro;Sudeste
2019 Jun;0,39;RJ;Rio de Janeiro;Sudeste
2019 Jul;0,4;RJ;Rio de Janeiro;Sudeste
2019 Aug;0,47;RJ;Rio de Janeiro;Sudeste
2019 Sep;0,28;RJ;Rio de Janeiro;Sudeste
2019 Oct;0,48;RJ;Rio de Janeiro;Sudeste
2019 Nov;0,38;RJ;Rio de Janeiro;Sudeste
2019 Dec;0,45;RJ;Rio de Janeiro;Sudeste
2020 Jan;0,72;RJ;Rio de Janeiro;Sudeste
2020 Feb;0,73;RJ;Rio de Janeiro;Sudeste
2020 Mar;0,66;RJ;Rio de Janeiro;Sudeste
2020 Apr;0,91;RJ;Rio de Janeiro;Sudeste
2020 May;0,63;RJ;Rio de Janeiro;Sudeste
2020 Jun;0,82;RJ;Rio de Janeiro;Sudeste
2020 Jul;0,94;RJ;Rio de Janeiro;Sudeste
2020 Aug;0,68;RJ;Rio de Janeiro;Sudeste
2020 Sep;0,57;RJ;Rio de Janeiro;Sudeste
2020 Oct;0,64;RJ;Rio de Janeiro;Sudeste
2020 Nov;0,75;RJ;Rio de Janeiro;Sudeste
2020 Dec;0,71;RJ;Rio de Janeiro;Sudeste
2000 Jan;0,68;SP;Sao Paulo;Sudeste
2000 Feb;0,73;SP;Sao Paulo;Sudeste
2000 Mar;0,62;SP;Sao Paulo;Sudeste
2000 Apr;0,76;SP;Sao Paulo;Sudeste
2000 May;0,74;SP;Sao Paulo;Sudeste
2000 Jun;0,67;SP;Sao Paulo;Sudeste
2000 Jul;0,77;SP;Sao Paulo;Sudeste
2000 Aug;0,56;SP;Sao Paulo;Sudeste
2000 Sep;0,69;SP;Sao Paulo;Sudeste
2000 Oct;0,56;SP;Sao Paulo;Sudeste
2000 Nov;0,59;SP;Sao Paulo;Sudeste
2000 Dec;0,72;SP;Sao Paulo;Sudeste
2001 Jan;1,1;SP;Sao Paulo;Sudeste
2001 Feb;1,39;SP;Sao Paulo;Sudeste
2001 Mar;1,13;SP;Sao Paulo;Sudeste
2001 Apr;1,22;SP;Sao Paulo;Sudeste
2001 May;1,33;SP;Sao Paulo;Sudeste
2001 Jun;1,3;SP;Sao Paulo;Sudeste
2001 Jul;1,5;SP;Sao Paulo;Sudeste
2001 Aug;1,04;SP;Sao Paulo;Sudeste
2001 Sep;1,13;SP;Sao Paulo;Sudeste
2001 Oct;1,17;SP;Sao Paulo;Sudeste
2001 Nov;1,28;SP;Sao Paulo;Sudeste
2001 Dec;1,59;SP;Sao Paulo;Sudeste
2002 Jan;0,62;SP;Sao Paulo;Sudeste
2002 Feb;0,62;SP;Sao Paulo;Sudeste
2002 Mar;0,7;SP;Sao Paulo;Sudeste
2002 Apr;0,66;SP;Sao Paulo;Sudeste
2002 May;0,78;SP;Sao Paulo;Sudeste
2002 Jun;1;SP;Sao Paulo;Sudeste
2002 Jul;0,81;SP;Sao Paulo;Sudeste
2002 Aug;0,7;SP;Sao Paulo;Sudeste
